feature_id,observed_roc_auc,signed_auc_effect,absolute_auc_effect,null_mean,null_sd,p_maxT,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum,outside_lower_ranked_envelope,outside_upper_ranked_envelope,direction
0,0.4689895470383275,-0.031010452961672486,0.031010452961672486,0.4998351916670799,0.055215133232186325,1.0,111,1.0,111,3.609968900680542,3.6220293045043945,5.577288627624512,2.2960662841796875,3.1982455253601074,4.067974090576172,4.701581954956055,3.630178213119507,3.636242389678955,5.577288627624512,3.5754661560058594,3.599057912826538,5.120492935180664,False,False,high_activation_associated_with_success
1,0.5958188153310104,0.09581881533101044,0.09581881533101044,0.5002717075645924,0.057558751992805884,1.0,111,1.0,111,4.542212009429932,4.5586934089660645,8.055414199829102,3.2630324363708496,3.8836965560913086,4.916256904602051,5.998229026794434,4.465821743011475,4.4203033447265625,8.055414199829102,4.672636032104492,4.634862422943115,6.64855432510376,False,True,high_activation_associated_with_failure
2,0.6306620209059234,0.13066202090592338,0.13066202090592338,0.4999909409403801,0.057499220390918225,1.0,111,1.0,111,3.5008187294006348,3.4986042976379395,5.2380475997924805,2.184452533721924,2.9894471168518066,3.9729666709899902,4.756726264953613,3.359520673751831,3.3484349250793457,4.907257080078125,3.7420601844787598,3.7400972843170166,5.2380475997924805,False,True,high_activation_associated_with_failure
3,0.5121951219512195,0.012195121951219523,0.012195121951219523,0.4999812409281731,0.009327966634568724,1.0,1,0.009009009009009009,2,8.373324817512184e-05,0.0,0.009294390678405762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022669245663564652,0.0,0.009294390678405762,False,False,high_activation_associated_with_failure
4,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
5,0.5250871080139373,0.02508710801393732,0.02508710801393732,0.5004066201806069,0.05637350967206576,1.0,111,1.0,111,3.7428574562072754,3.702604055404663,5.545835018157959,2.413001775741577,3.1433770656585693,4.352601051330566,5.051906585693359,3.714552640914917,3.6996777057647705,5.470191478729248,3.7911815643310547,3.7468459606170654,5.545835018157959,False,False,high_activation_associated_with_failure
6,0.48257839721254353,-0.01742160278745647,0.01742160278745647,0.5000718470931054,0.05646641796477733,1.0,111,1.0,111,4.047624588012695,3.9653570652008057,6.409934997558594,2.848263740539551,3.5710554122924805,4.664979934692383,5.187623977661133,4.0857367515563965,4.030937671661377,6.409934997558594,3.9825551509857178,3.90236234664917,5.390395641326904,False,False,high_activation_associated_with_success
7,0.4250871080139373,-0.07491289198606271,0.07491289198606271,0.5011606968164444,0.057103796644847646,1.0,111,1.0,111,4.482113361358643,4.424338340759277,7.271555423736572,3.078036308288574,3.9969894886016846,4.960362434387207,5.9430437088012695,4.589538097381592,4.570226669311523,7.271555423736572,4.298703670501709,4.331286430358887,5.800545692443848,False,False,high_activation_associated_with_success
8,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
9,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
10,0.5944250871080139,0.0944250871080139,0.0944250871080139,0.5004656446516513,0.055789954941378485,1.0,111,1.0,111,4.5986857414245605,4.6108293533325195,8.264920234680176,2.73673415184021,3.770045757293701,5.383322715759277,6.553035736083984,4.480943202972412,4.541296005249023,8.264920234680176,4.79971170425415,4.782680511474609,6.629495143890381,False,True,high_activation_associated_with_failure
11,0.47177700348432056,-0.028222996515679444,0.028222996515679444,0.5007251567065716,0.05768508486699888,1.0,111,1.0,111,3.758573532104492,3.685542345046997,6.528489112854004,2.6935808658599854,3.231693744659424,4.237375259399414,5.085408687591553,3.7888450622558594,3.7332093715667725,6.528489112854004,3.7068872451782227,3.5349643230438232,5.152609348297119,False,False,high_activation_associated_with_success
12,0.5421602787456447,0.04216027874564465,0.04216027874564465,0.4998200696349144,0.05685334850078284,1.0,111,1.0,111,3.6179559230804443,3.5630929470062256,6.2903242111206055,2.3062143325805664,3.072209596633911,4.176285266876221,5.059261322021484,3.578516721725464,3.5018911361694336,6.2903242111206055,3.685292959213257,3.609320878982544,5.301349639892578,False,False,high_activation_associated_with_failure
13,0.5383275261324042,0.0383275261324042,0.0383275261324042,0.5004090592324734,0.05658791014894675,1.0,111,1.0,111,21.056909561157227,4.218068599700928,143.4058380126953,2.826981782913208,3.6849560737609863,5.719829559326172,136.38760375976562,19.452096939086914,4.2184834480285645,143.4058380126953,23.796831130981445,4.18841552734375,139.5012969970703,False,False,high_activation_associated_with_failure
14,0.45365853658536587,-0.04634146341463413,0.04634146341463413,0.5003186759412289,0.05727029326050957,1.0,111,1.0,111,3.649651050567627,3.6753039360046387,4.999858856201172,2.7361903190612793,3.171722888946533,4.018655300140381,4.603790283203125,3.660630226135254,3.7158892154693604,4.823302745819092,3.6309077739715576,3.64839243888855,4.999858856201172,False,False,high_activation_associated_with_success
15,0.6247386759581881,0.1247386759581881,0.1247386759581881,0.49985477351546287,0.057644484273775186,1.0,111,1.0,111,3.723360300064087,3.686789035797119,5.966442108154297,2.575387477874756,3.1477036476135254,4.277745723724365,5.054511070251465,3.601677656173706,3.505225419998169,5.966442108154297,3.9311110973358154,3.9118800163269043,5.86561393737793,False,True,high_activation_associated_with_failure
16,0.5229965156794425,0.022996515679442497,0.022996515679442497,0.5011783974051476,0.05713112561203304,1.0,111,1.0,111,7.185034275054932,5.662149429321289,18.051570892333984,3.574004888534546,4.5526933670043945,6.9723663330078125,16.797229766845703,7.125251770019531,5.649445533752441,18.051570892333984,7.2870988845825195,5.732943058013916,16.972091674804688,False,False,high_activation_associated_with_failure
17,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
18,0.5428571428571428,0.042857142857142816,0.042857142857142816,0.500474843454361,0.05735401941760305,1.0,111,1.0,111,3.0248985290527344,2.9399361610412598,6.916325569152832,1.8558690547943115,2.497349977493286,3.3668324947357178,4.409014701843262,2.9387834072113037,2.9461188316345215,6.164616107940674,3.1719260215759277,2.9292213916778564,6.916325569152832,False,False,high_activation_associated_with_failure
19,0.5780487804878048,0.07804878048780484,0.07804878048780484,0.49940724794864655,0.05632650250883328,1.0,111,1.0,111,4.355709552764893,4.284791469573975,6.782160758972168,2.8726468086242676,3.691242218017578,4.9013671875,6.128020286560059,4.244372367858887,4.116570472717285,6.524959564208984,4.545797348022461,4.506613731384277,6.782160758972168,False,True,high_activation_associated_with_failure
