feature_id,failure_pr_auc,failure_baseline,failure_normalized_effect,failure_null_mean,failure_null_sd,failure_effect_null_mean,failure_effect_null_sd,failure_effect_to_variability,success_pr_auc,success_baseline,success_normalized_effect,success_null_mean,success_null_sd,success_effect_null_mean,success_effect_null_sd,success_effect_to_variability,selected_direction,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum
0,0.8307649831926757,0.7650224215246637,0.2797822758008906,0.767184317111969,0.012545410543680191,0.009200616739690304,0.05338982120156288,5.0680383071460735,0.1855992138271972,0.2349775784753363,-0.0645449901320927,0.2387702614068985,0.01308174803853035,0.004957634024322033,0.01709982194006443,-4.064523268138361,high_activation_associated_with_failure,0.8307649831926757,0.2797822758008906,5.0680383071460735,0.004975124378109453,True,1115,1.0,1115,4.055302619934082,4.040034294128418,6.075408935546875,3.0624005794525146,3.5999279022216797,4.477405548095703,5.124517440795898,3.852391481399536,3.8516855239868164,5.891747951507568,4.11762809753418,4.091457843780518,6.075408935546875
1,0.8125193851123158,0.7650224215246637,0.20213402442836678,0.7675220966339111,0.012346561998128891,0.01063873153179884,0.05254356935620308,3.6445048412753254,0.20015751407912483,0.2349775784753363,-0.04551509003725179,0.2384042739868164,0.012777936644852161,0.004479219671338797,0.016702691093087196,-2.9931889077013416,high_activation_associated_with_failure,0.8125193851123158,0.20213402442836678,3.6445048412753254,0.34328358208955223,True,1115,1.0,1115,5.0158820152282715,4.997691631317139,7.305186748504639,3.7904975414276123,4.519341468811035,5.507049560546875,6.3075337409973145,4.854139804840088,4.842595100402832,6.556622505187988,5.065565586090088,5.0557403564453125,7.305186748504639
2,0.803545042648161,0.7650224215246637,0.1639416891324406,0.7671285271644592,0.012313095852732658,0.00896379817277193,0.05240115895867348,2.957527925706624,0.20429898017146303,0.2349775784753363,-0.040101567536715926,0.23863348364830017,0.012851936742663383,0.004778821021318436,0.016799427568912506,-2.6715427281037796,high_activation_associated_with_failure,0.803545042648161,0.1639416891324406,2.957527925706624,0.9203980099502488,True,1115,1.0,1115,4.113169193267822,4.085503101348877,6.6608686447143555,3.098666191101074,3.6970534324645996,4.509994029998779,5.263984203338623,3.9883158206939697,3.9071691036224365,6.127608776092529,4.151517391204834,4.118131637573242,6.6608686447143555
3,0.7689983848899751,0.7650224215246637,0.01692060745161134,0.7670572400093079,0.005858184304088354,0.0086593022570014,0.024930821731686592,0.33136914954190944,0.2346485456814979,0.2349775784753363,-0.0004300956214886351,0.23773427307605743,0.006753756199032068,0.003603345714509487,0.008828183636069298,-0.45688235567718555,high_activation_associated_with_failure,0.7689983848899751,0.01692060745161134,0.33136914954190944,1.0,True,133,0.11928251121076233,134,0.27143022418022156,0.0,5.770725250244141,0.0,0.0,0.0,2.5862114429473877,0.24917110800743103,0.0,5.711066246032715,0.2782670855522156,0.0,5.770725250244141
4,0.7655733654366809,0.7650224215246637,0.002344665885111173,0.7653661370277405,0.00032103105331771076,0.0014635341940447688,0.0013662195997312665,0.6449414803006204,0.23497757847533632,0.2349775784753363,3.628073483168375e-17,0.23577286303043365,0.001297398703172803,0.0010395303834229708,0.0016958973137661815,-0.6129677634280738,high_activation_associated_with_failure,0.7655733654366809,0.002344665885111173,0.6449414803006204,1.0,False,2,0.0017937219730941704,3,0.00032759126042947173,0.0,0.3455240726470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004282113222870976,0.0,0.3455240726470947
5,0.8128094544618907,0.7650224215246637,0.20336847986644305,0.7668453454971313,0.01288249995559454,0.007757642772048712,0.054824378341436386,3.567953582185012,0.19914867198963,0.2349775784753363,-0.04683379921636873,0.23908378183841705,0.013718938454985619,0.005367400124669075,0.017932729795575142,-2.910945513377351,high_activation_associated_with_failure,0.8128094544618907,0.20336847986644305,3.567953582185012,0.31840796019900497,True,1115,1.0,1115,4.488776683807373,4.460030555725098,7.341831684112549,3.223045825958252,3.9646201133728027,4.945807456970215,5.895488262176514,4.311315059661865,4.257879257202148,7.341831684112549,4.543283462524414,4.515740394592285,7.253326892852783
6,0.8100960405182477,0.7650224215246637,0.19182093579330586,0.765841007232666,0.011979496106505394,0.003483543172478676,0.050981439650058746,3.6942344883469795,0.20000118305322886,0.2349775784753363,-0.045719438330187316,0.2400868535041809,0.012865669094026089,0.006678663659840822,0.016817377880215645,-3.115711757400093,high_activation_associated_with_failure,0.8100960405182477,0.19182093579330586,3.6942344883469795,0.5223880597014925,True,1115,1.0,1115,4.352004051208496,4.315730094909668,7.125641345977783,3.2524828910827637,3.9005255699157715,4.804416656494141,5.428764820098877,4.214019775390625,4.222474098205566,6.276276111602783,4.394384860992432,4.358177661895752,7.125641345977783
7,0.7748494825931064,0.7650224215246637,0.0418212713408915,0.767062246799469,0.011806359514594078,0.008681868202984333,0.05024462938308716,0.6595611022471234,0.23067224160769262,0.2349775784753363,-0.005627726386193076,0.2387619912624359,0.01265912875533104,0.004946750123053789,0.016547394916415215,-0.6390417683666242,high_activation_associated_with_failure,0.7748494825931064,0.0418212713408915,0.6595611022471234,1.0,True,1115,1.0,1115,5.6425628662109375,5.638932228088379,9.132492065429688,4.443915843963623,5.098832130432129,6.158543586730957,6.926656723022461,5.57945442199707,5.578033447265625,8.295928955078125,5.661945819854736,5.672256946563721,9.132492065429688
8,0.7652978934806723,0.7650224215246637,0.0011723329425558226,0.7652461528778076,0.00010807764192577451,0.0009496621205471456,0.0004599422391038388,0.48412779492166996,0.23497757847533632,0.2349775784753363,3.628073483168375e-17,0.23553240299224854,0.0011454952182248235,0.0007251932984218001,0.001497337012551725,-0.4843220279353859,high_activation_associated_with_failure,0.7652978934806723,0.0011723329425558226,0.48412779492166996,1.0,False,1,0.0008968609865470852,2,0.0002244978677481413,0.0,0.2503151297569275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002934526710305363,0.0,0.2503151297569275
9,,0.7650224215246637,,,,,,,,0.2349775784753363,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
