feature_id,failure_pr_auc,failure_baseline,failure_normalized_effect,failure_null_mean,failure_null_sd,failure_effect_null_mean,failure_effect_null_sd,failure_effect_to_variability,success_pr_auc,success_baseline,success_normalized_effect,success_null_mean,success_null_sd,success_effect_null_mean,success_effect_null_sd,success_effect_to_variability,selected_direction,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum
0,0.607321843527006,0.6014492753623188,0.014734807395033276,0.6130856275558472,0.03694521635770798,0.029196321964263916,0.09269888699054718,-0.1560052665001828,0.41968756564158205,0.39855072463768115,0.035143181428172576,0.4187553822994232,0.039877332746982574,0.03359295800328255,0.06630205363035202,0.02338122788070567,high_activation_associated_with_success,0.41968756564158205,0.035143181428172576,0.02338122788070567,1.0,True,138,1.0,138,3.168642997741699,3.214684009552002,5.316147804260254,1.895552635192871,2.5159244537353516,3.772860527038574,4.467876434326172,3.1960484981536865,3.1713736057281494,5.089529991149902,3.1504828929901123,3.228273630142212,5.316147804260254
1,0.5510654858639519,0.6014492753623188,-0.12641750819590258,0.6154863238334656,0.03846600279211998,0.03522028401494026,0.09651470929384232,-1.6747477497832075,0.5099901945938602,0.39855072463768115,0.18528490185485189,0.41714712977409363,0.041873443871736526,0.0309192705899477,0.06962089240550995,2.21723143630212,high_activation_associated_with_success,0.5099901945938602,0.18528490185485189,2.21723143630212,1.0,True,138,1.0,138,5.045666694641113,4.23219108581543,26.850357055664062,2.5437517166137695,3.6316773891448975,4.874628067016602,8.947868347167969,6.07379150390625,4.313372611999512,26.850357055664062,4.364380359649658,4.184563636779785,24.762514114379883
2,0.6749683060502376,0.6014492753623188,0.18446593154423255,0.6114833354949951,0.03946852311491966,0.025176353752613068,0.09903010725975037,1.6084964683902838,0.3636151951963218,0.39855072463768115,-0.0580855790711758,0.4225136935710907,0.04339399188756943,0.039842214435338974,0.07214903831481934,-1.3572986666739881,high_activation_associated_with_failure,0.6749683060502376,0.18446593154423255,1.6084964683902838,1.0,True,138,1.0,138,3.1033992767333984,3.1666038036346436,5.435813903808594,1.5048688650131226,2.4494473934173584,3.7626733779907227,4.547164440155029,3.04476261138916,3.09123158454895,4.5477800369262695,3.142256021499634,3.2490105628967285,5.435813903808594
3,,0.6014492753623188,,,,,,,,0.39855072463768115,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,,0.6014492753623188,,,,,,,,0.39855072463768115,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6094901005051901,0.6014492753623188,0.02017516126756799,0.6182003021240234,0.042413003742694855,0.04202968254685402,0.10641809552907944,-0.205364709550869,0.4179020984577258,0.39855072463768115,0.032174573339351344,0.41493985056877136,0.04376579821109772,0.027249446138739586,0.0727672278881073,0.06768331491457977,high_activation_associated_with_success,0.4179020984577258,0.032174573339351344,0.06768331491457977,1.0,True,138,1.0,138,3.5449793338775635,3.437805652618408,6.018514633178711,2.243908643722534,3.028883695602417,4.210043907165527,4.900992393493652,3.5511741638183594,3.4136228561401367,5.623743057250977,3.5408754348754883,3.450444221496582,6.018514633178711
6,0.6211442598988275,0.6014492753623188,0.04941650665523987,0.6181586980819702,0.04061557352542877,0.04192562401294708,0.10190816223621368,0.07350620870710643,0.4058402111784574,0.39855072463768115,0.012119869188278615,0.4145740270614624,0.042770519852638245,0.02664107270538807,0.07111244648694992,-0.20420058983309325,high_activation_associated_with_failure,0.6211442598988275,0.04941650665523987,0.07350620870710643,1.0,True,138,1.0,138,3.712158679962158,3.685939311981201,6.409934997558594,2.3074169158935547,3.0740833282470703,4.423266410827637,5.047549247741699,3.7039620876312256,3.6442642211914062,6.409934997558594,3.717589855194092,3.7127909660339355,5.574429988861084
7,0.5812248572044687,0.6014492753623188,-0.050744903741514906,0.610127866268158,0.03973250091075897,0.021775024011731148,0.0996924489736557,-0.7274365160034324,0.45609659892259413,0.39855072463768115,0.09567868254599989,0.422831267118454,0.04308244585990906,0.04037003219127655,0.0716310441493988,0.7721324044832807,high_activation_associated_with_success,0.45609659892259413,0.09567868254599989,0.7721324044832807,1.0,True,138,1.0,138,4.232208728790283,4.170706748962402,6.74068021774292,3.007521867752075,3.76138973236084,4.696329593658447,5.383628845214844,4.269850730895996,4.27311897277832,6.74068021774292,4.207265853881836,4.1559038162231445,6.044480800628662
8,,0.6014492753623188,,,,,,,,0.39855072463768115,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,,0.6014492753623188,,,,,,,,0.39855072463768115,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.6241269566023326,0.6014492753623188,0.05690036383858006,0.6100810766220093,0.0397883765399456,0.021658513695001602,0.099832683801651,0.3530091429135319,0.41072218604903243,0.39855072463768115,0.020236887647788877,0.4231473505496979,0.04401078820228577,0.04089544713497162,0.0731746032834053,-0.28231870840723416,high_activation_associated_with_failure,0.6241269566023326,0.05690036383858006,0.3530091429135319,1.0,True,138,1.0,138,3.923919677734375,3.845715045928955,8.264920234680176,2.4337573051452637,3.076091766357422,4.622819900512695,5.920628547668457,3.88590145111084,3.542653799057007,8.264920234680176,3.9491117000579834,3.9286441802978516,6.619904518127441
11,0.6668063476390651,0.6014492753623188,0.1639868358943815,0.6149543523788452,0.03866003826260567,0.03388560935854912,0.09700155258178711,1.3412282904042923,0.3671426066665185,0.39855072463768115,-0.0522207262653066,0.41794368624687195,0.03994184359908104,0.032243888825178146,0.06640933454036713,-1.2718786549373216,high_activation_associated_with_failure,0.6668063476390651,0.1639868358943815,1.3412282904042923,1.0,True,138,1.0,138,3.3969593048095703,3.316403388977051,6.425057411193848,2.0650084018707275,2.813499689102173,3.9458556175231934,4.764747142791748,3.3107824325561523,3.1862878799438477,5.1023149490356445,3.4540627002716064,3.4677157402038574,6.425057411193848
