feature_id,failure_pr_auc,failure_baseline,failure_normalized_effect,failure_null_mean,failure_null_sd,failure_effect_null_mean,failure_effect_null_sd,failure_effect_to_variability,success_pr_auc,success_baseline,success_normalized_effect,success_null_mean,success_null_sd,success_effect_null_mean,success_effect_null_sd,success_effect_to_variability,selected_direction,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum
0,0.6844548878142724,0.6645962732919255,0.059208091446256626,0.6736016273498535,0.03578730672597885,0.026849940419197083,0.10669923573732376,0.30326506842766965,0.3374292369991542,0.3354037267080745,0.0030477304379797716,0.3551967740058899,0.03919632360339165,0.02978188544511795,0.058977656066417694,-0.45329293821089645,high_activation_associated_with_failure,0.6844548878142724,0.059208091446256626,0.30326506842766965,1.0,True,161,1.0,161,2.0176663398742676,2.0323023796081543,3.038400173187256,1.3049730062484741,1.7933837175369263,2.2754383087158203,2.6089015007019043,2.0147016048431396,2.0440900325775146,2.682647466659546,2.0191633701324463,2.0323023796081543,3.038400173187256
1,,0.6645962732919255,,,,,,,,0.3354037267080745,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.6939200408804156,0.6645962732919255,0.0874282700323501,0.6756266951560974,0.03456951677799225,0.03288723900914192,0.10306837409734726,0.5291732939504276,0.33158763478126474,0.3354037267080745,-0.005741970095480108,0.35323604941368103,0.03808984160423279,0.02683175541460514,0.057312749326229095,-0.568350426266812,high_activation_associated_with_failure,0.6939200408804156,0.0874282700323501,0.5291732939504276,1.0,True,161,1.0,161,1.8710755109786987,1.8660593032836914,3.220630168914795,1.1524659395217896,1.6049609184265137,2.1404531002044678,2.547985792160034,1.7964204549789429,1.8551675081253052,3.220630168914795,1.9087517261505127,1.8832321166992188,2.925739049911499
3,0.6704325979203521,0.6645962732919255,0.01740089379956834,0.6756995916366577,0.03364131599664688,0.033105555921792984,0.10030094534158707,-0.15657541480531922,0.35793133140909283,0.3354037267080745,0.03389667623237338,0.3523414134979248,0.0373796746134758,0.025485791265964508,0.056244201958179474,0.14954225810978358,high_activation_associated_with_success,0.35793133140909283,0.03389667623237338,0.14954225810978358,1.0,True,161,1.0,161,2.1953084468841553,2.140277147293091,3.2258596420288086,1.6890020370483398,1.950188398361206,2.384608030319214,2.9171016216278076,2.1866774559020996,2.2049407958984375,3.2258596420288086,2.19966459274292,2.1310083866119385,3.170384645462036
4,0.6721387848754726,0.6645962732919255,0.02248785861020533,0.674388587474823,0.03735167160630226,0.029195386916399002,0.11136329919099808,-0.06023104878286389,0.34816621082026594,0.3354037267080745,0.019203363944512355,0.3551725745201111,0.04037432000041008,0.02974582277238369,0.06075016036629677,-0.17353795881862602,neutral_or_degenerate,0.6721387848754726,0.02248785861020533,-0.06023104878286389,1.0,True,161,1.0,161,1.5050349235534668,1.5308576822280884,2.5513973236083984,0.914390504360199,1.2688287496566772,1.7665374279022217,2.0729663372039795,1.5157973766326904,1.5302120447158813,2.1929755210876465,1.4996027946472168,1.5308576822280884,2.5513973236083984
5,0.6604989599198982,0.6645962732919255,-0.012216063942525973,0.677104651927948,0.03531312569975853,0.037293609231710434,0.10528542846441269,-0.4702424057757534,0.3646463286380045,0.3354037267080745,0.04400055056746477,0.35160622000694275,0.038171183317899704,0.024379344657063484,0.05743515491485596,0.3416236264964986,high_activation_associated_with_success,0.3646463286380045,0.04400055056746477,0.3416236264964986,1.0,True,161,1.0,161,1.9962003231048584,2.0156090259552,3.4052836894989014,1.2099053859710693,1.7273390293121338,2.2847397327423096,2.7105929851531982,2.020599126815796,2.0228803157806396,3.4052836894989014,1.9838860034942627,2.0056610107421875,3.1022958755493164
6,0.6920375383629894,0.6645962732919255,0.0818156236378017,0.6751222014427185,0.034906987100839615,0.03138209506869316,0.10407450050115585,0.48459063772829186,0.3324214036483294,0.3354037267080745,-0.004487420678681889,0.35429346561431885,0.03702788054943085,0.028422988951206207,0.05571484938263893,-0.590693683902216,high_activation_associated_with_failure,0.6920375383629894,0.0818156236378017,0.48459063772829186,1.0,True,161,1.0,161,2.2509047985076904,2.2123708724975586,3.395047426223755,1.6454453468322754,1.9868907928466797,2.5046896934509277,2.963608503341675,2.2251927852630615,2.138899087905884,2.997927665710449,2.263880491256714,2.2362420558929443,3.395047426223755
7,0.6775130708817911,0.6645962732919255,0.03851119281422903,0.677459716796875,0.03593825548887253,0.038352400064468384,0.10714922100305557,0.001481977640846488,0.3458599991351927,0.3354037267080745,0.015733269726785355,0.35200217366218567,0.04044568911194801,0.024975109845399857,0.06085754185914993,-0.15186022695435225,high_activation_associated_with_failure,0.6775130708817911,0.03851119281422903,0.001481977640846488,1.0,True,161,1.0,161,1.9245002269744873,1.8784363269805908,3.35044264793396,1.068556785583496,1.5260889530181885,2.300366163253784,2.888707160949707,1.9379427433013916,2.0074076652526855,3.100381374359131,1.9177147150039673,1.8595229387283325,3.35044264793396
8,,0.6645962732919255,,,,,,,,0.3354037267080745,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.6763280092872822,0.6645962732919255,0.03497795361578574,0.6699575781822205,0.03355420008301735,0.015984779223799706,0.1000412255525589,0.18985347577541967,0.34693337956795794,0.3354037267080745,0.017348356172347985,0.35930824279785156,0.03796897456049919,0.03596822917461395,0.057130876928567886,-0.32591610707370805,high_activation_associated_with_failure,0.6763280092872822,0.03497795361578574,0.18985347577541967,1.0,True,161,1.0,161,2.5379507541656494,2.608941078186035,4.269870758056641,1.2893528938293457,1.6860111951828003,3.201936721801758,3.90055775642395,2.4918651580810547,2.4940876960754395,4.215147495269775,2.5612094402313232,2.672473907470703,4.269870758056641
