feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
0,variant_decrease_associated_with_regression,0.43717609718870554,0.12335913319695348,2.2531102560706042,1.0,True,601,0.6070707070707071,602,0.0692925676703453,0.012387916445732117,-0.05690464749932289,-0.010442247614264488,-0.04104922339320183,-0.003963410388678312,-0.02562146633863449,0.0,-0.04501255229115486,0.0,-0.06963106244802475,-0.03638019040226936,0.334781702378664,0.35797665369649806,-0.0361278938708082,-1.3359469015418406,0.43717609718870554,0.35797665369649806,0.12335913319695348,2.2531102560706042,0.18761601896394167,0.15006821282401092,0.044177434832374386,2.531564183900904,0.1337394088498555,0.15006821282401092,-0.01921189937890197,-1.605005432346533
1,neutral_or_degenerate,,,,,True,632,0.6383838383838384,633,0.09977427870035172,0.00854355376213789,-0.09123072773218155,-0.04485001415014267,-0.064775750041008,0.0,-0.043323591351509094,0.0,-0.08734378963708878,-0.03992961347103119,-0.1085117906332016,-0.0705595314502716,0.344920177052633,0.35797665369649806,-0.0203364514998383,-0.9554890403755935,0.4135795210331382,0.35797665369649806,0.08660567821525166,1.6757655224223273,0.1710674790986744,0.15006821282401092,0.02470700189298287,1.1619511649023737,0.13697979352441286,0.15006821282401092,-0.015399376158275083,-1.3423550594294211
2,variant_decrease_associated_with_regression,0.40924441544230056,0.07985342284043177,1.2236521259375097,1.0,True,990,1.0,990,2.1118204593658447,2.0184175968170166,-0.09340257197618484,-0.09975278377532959,-0.06631900370121002,-0.05001699924468994,-0.008991891518235207,-0.017310619354248047,-0.022505570203065872,-0.004633843898773193,-0.13227595388889313,-0.13367915153503418,0.33736553785033363,0.35797665369649806,-0.03210337437857127,-1.0765588961879275,0.40924441544230056,0.35797665369649806,0.07985342284043177,1.2236521259375097,0.21843068398354665,0.15006821282401092,0.08043289142847462,4.013282650566289,0.14278689558456623,0.15006821282401092,-0.008566943076264787,-0.9242550505016965
3,variant_increase_associated_with_improvement,0.1805819175694282,0.03590135726868519,1.5311261740512212,1.0,True,990,1.0,990,1.7608838081359863,1.9119670391082764,0.1510830521583557,0.12996095418930054,0.09823227673768997,0.10947620868682861,0.21792787313461304,0.19316613674163818,0.19501513242721558,0.1780860424041748,0.13342711329460144,0.10248184204101562,0.3349761754293544,0.35797665369649806,-0.035824987361551076,-1.2138550790559952,0.46262951851954776,0.35797665369649806,0.163004765209235,2.7892355009121443,0.1805819175694282,0.15006821282401092,0.03590135726868519,1.5311261740512212,0.14456094399740899,0.15006821282401092,-0.006479659791170496,-0.9386199756002114
4,neutral_or_degenerate,,,,,True,198,0.2,199,0.02198917046189308,0.0014337011380121112,-0.020555470138788223,0.0,-0.013311518356204033,0.0,-0.011238789185881615,0.0,-0.015731578692793846,0.0,-0.024944432079792023,0.0,0.3508438422818725,0.35797665369649806,-0.011109894142780439,-1.0466665662211683,0.3668670217094781,0.35797665369649806,0.013847421692944674,-0.06218322679736414,0.1621666157019108,0.15006821282401092,0.0142345574791342,0.9604488361763113,0.14586534328913692,0.15006821282401092,-0.004944949228029928,-1.0444566425245994
5,variant_increase_associated_with_improvement,0.20003180671193077,0.05878541624373235,3.4705601616963535,1.0,True,990,1.0,990,1.3807276487350464,1.674392819404602,0.29366520047187805,0.2904714345932007,0.31172314286231995,0.3006688952445984,0.33973458409309387,0.34969139099121094,0.3144412636756897,0.25572407245635986,0.2751288414001465,0.27950549125671387,0.3554910321719625,0.35797665369649806,-0.0038715438291251083,-0.44914791653726965,0.38541531876465174,0.35797665369649806,0.04273779953039695,0.5225191225020019,0.20003180671193077,0.15006821282401092,0.05878541624373235,3.4705601616963535,0.1532101278361321,0.15006821282401092,0.003696667261452377,-0.328265177343328
6,variant_increase_associated_with_improvement,0.20509819813800068,0.06474635511260753,3.2077901164743787,1.0,True,990,1.0,990,2.5393240451812744,2.7044246196746826,0.16510048508644104,0.2722282409667969,0.08300060033798218,0.17616045475006104,0.18399029970169067,0.2780642509460449,0.3180575370788574,0.3903989791870117,0.14521461725234985,0.26220059394836426,0.3605024822081939,0.35797665369649806,0.003934169257611128,-0.39285485221612215,0.4056461852543662,0.35797665369649806,0.07424890672952794,1.3608338661644035,0.20509819813800068,0.15006821282401092,0.06474635511260753,3.2077901164743787,0.1386065469108476,0.15006821282401092,-0.013485395047108705,-1.1015657204675717
7,neutral_or_degenerate,,,,,True,380,0.3838383838383838,381,0.051881641149520874,0.00578826479613781,-0.046093374490737915,0.0,-0.027979683130979538,0.0,-0.017286289483308792,0.0,-0.0360650010406971,0.0,-0.05816841498017311,0.0,0.3412011068782227,0.35797665369649806,-0.026129185044222847,-1.4637083888429072,0.3952902250000536,0.35797665369649806,0.058118714090992604,1.3472870864587183,0.1737923311738238,0.15006821282401092,0.027912967496649836,1.5559672964717224,0.14096376369685637,0.15006821282401092,-0.010711976260360011,-1.2517308415147916
8,variant_decrease_associated_with_regression,0.4077233530604047,0.07748425294863034,1.570408124893328,1.0,True,630,0.6363636363636364,631,0.10110775381326675,0.0006627169786952436,-0.10044504702091217,-0.05376370996236801,-0.0769023522734642,-0.019011614844202995,-0.05963752791285515,0.0,-0.09240318089723587,-0.04173145443201065,-0.11614933609962463,-0.08223632723093033,0.32722228977622986,0.35797665369649806,-0.047902251681872295,-1.6244506948504482,0.4077233530604047,0.35797665369649806,0.07748425294863034,1.570408124893328,0.1784361528110683,0.15006821282401092,0.03337672553854425,2.050919650292997,0.1358499005173977,0.15006821282401092,-0.016728768733142038,-1.4024565447064288
9,variant_decrease_associated_with_improvement,0.159874657817089,0.011537920031984334,0.2878394853809225,1.0,True,990,1.0,990,2.3053879737854004,1.9857254028320312,-0.31966254115104675,-0.3191540241241455,-0.41099095344543457,-0.34943485260009766,-0.4206382930278778,-0.4715437889099121,-0.28235068917274475,-0.3186842203140259,-0.2860206365585327,-0.2860546112060547,0.3643768216621463,0.35797665369649806,0.009968746467706653,-0.0890592428590555,0.3666441666331257,0.35797665369649806,0.013500308028565496,-0.15953585909230555,0.1761434230756721,0.15006821282401092,0.03067917995901709,1.0244608306961762,0.159874657817089,0.15006821282401092,0.011537920031984334,0.2878394853809225
