feature_id,observed_roc_auc,signed_auc_effect,absolute_auc_effect,null_mean,null_sd,p_maxT,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum,outside_lower_ranked_envelope,outside_upper_ranked_envelope,direction
0,0.7684210526315789,0.2684210526315789,0.2684210526315789,0.5031052631578949,0.14358024964681732,1.0,24,1.0,24,4.122166156768799,4.1020402908325195,5.5710768699646,3.290076494216919,3.6975889205932617,4.39079475402832,5.2664618492126465,3.713444471359253,3.7037086486816406,4.193708419799805,4.229724884033203,4.188694477081299,5.5710768699646,False,True,high_activation_associated_with_failure
1,0.7052631578947368,0.20526315789473681,0.20526315789473681,0.49821052631578944,0.14249890897186454,1.0,24,1.0,24,5.644753932952881,5.584046840667725,10.631485939025879,3.7628724575042725,4.578289031982422,6.275558948516846,7.595247745513916,4.780540943145752,4.435922622680664,6.286041259765625,5.872178554534912,5.736748218536377,10.631485939025879,False,True,high_activation_associated_with_failure
2,0.4105263157894737,-0.08947368421052632,0.08947368421052632,0.48094736842105257,0.14393515776171376,1.0,24,1.0,24,3.8729336261749268,3.888603687286377,4.991365432739258,3.20622181892395,3.5404250621795654,4.169511318206787,4.534769535064697,3.9252560138702393,3.9975497722625732,4.146902084350586,3.859164237976074,3.75750470161438,4.991365432739258,False,True,high_activation_associated_with_success
3,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
4,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
5,0.6526315789473685,0.15263157894736845,0.15263157894736845,0.4978947368421054,0.1492474195548023,1.0,24,1.0,24,4.8552093505859375,4.6900739669799805,7.319916248321533,3.7625343799591064,4.390830993652344,5.045108795166016,6.286049842834473,4.360636234283447,4.6555256843566895,4.940771102905273,4.985360622406006,4.724621772766113,7.319916248321533,False,True,high_activation_associated_with_failure
6,0.5263157894736842,0.02631578947368418,0.02631578947368418,0.5045263157894737,0.13400917816998648,1.0,24,1.0,24,4.769730091094971,4.584542274475098,6.935117721557617,3.731708526611328,4.309520721435547,5.187050819396973,6.640411376953125,4.623591899871826,4.398743152618408,5.468838214874268,4.808187007904053,4.638586044311523,6.935117721557617,False,True,high_activation_associated_with_failure
7,0.7684210526315789,0.2684210526315789,0.2684210526315789,0.5166842105263157,0.14185466207479583,1.0,24,1.0,24,4.700027942657471,4.508660316467285,6.407404899597168,3.9726274013519287,4.388457298278809,5.010425567626953,5.816379070281982,4.246335506439209,4.448850631713867,4.659409046173096,4.819421291351318,4.570588111877441,6.407404899597168,False,True,high_activation_associated_with_failure
8,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
9,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
