feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
0,variant_decrease_associated_with_regression,0.3792519140141615,0.0621306092170483,0.516647336114408,1.0,True,686,1.0,686,2.788501501083374,2.379849672317505,-0.4086518883705139,-0.39789342880249023,-0.31823980808258057,-0.26660585403442383,-0.28766730427742004,-0.21539199352264404,-0.42551717162132263,-0.42365288734436035,-0.4419734477996826,-0.44296741485595703,0.34948287344925233,0.3381294964028777,0.01715347184180514,-0.35807548472879575,0.3792519140141615,0.3381294964028777,0.0621306092170483,0.516647336114408,0.3123191422208597,0.3162705667276051,-0.005779222473769348,-0.42237613094310006,0.3111923657765002,0.3162705667276051,-0.007427208342926142,-0.6392844522592434
1,variant_decrease_associated_with_regression,0.5498925833879754,0.3199464031622672,4.765193996442147,0.9154228855721394,True,686,1.0,686,3.485582113265991,2.7901670932769775,-0.6954148411750793,-0.6347405910491943,-1.0047601461410522,-0.9671401977539062,-0.5455079078674316,-0.5573238134384155,-0.6099735498428345,-0.5312354564666748,-0.7329376339912415,-0.6827566623687744,0.28208431225039843,0.3381294964028777,-0.084676963012985,-1.8434841166842877,0.5498925833879754,0.3381294964028777,0.3199464031622672,4.765193996442147,0.35607809995524875,0.3162705667276051,0.058221178276794294,1.7980644987187597,0.292304975512255,0.3162705667276051,-0.03505127913047199,-1.5646456568096303
2,variant_increase_associated_with_improvement,0.3270013249844314,0.01569445124728337,0.24002809448776635,1.0,True,686,1.0,686,2.5683183670043945,2.649474620819092,0.08115644752979279,0.09639382362365723,0.10299304872751236,0.11974239349365234,0.24369218945503235,0.28353607654571533,0.05343848839402199,0.05433487892150879,0.0512516163289547,0.09007608890533447,0.2994296099111252,0.3381294964028777,-0.05847048067775648,-1.6263863593978256,0.3803880422003528,0.3381294964028777,0.06384715071575045,0.4975659175430957,0.3270013249844314,0.3162705667276051,0.01569445124728337,0.24002809448776635,0.3207907450353855,0.3162705667276051,0.0066110629260852346,-0.11742479920080007
3,neutral_or_degenerate,,,,,True,150,0.21865889212827988,151,0.0011457732180133462,1.2940244674682617,1.2928787469863892,0.0,1.7061121463775635,0.0,1.2173538208007812,0.0,1.1547311544418335,0.0,1.323428988456726,0.0,0.3830915483956846,0.3381294964028777,0.06793179594565389,0.8877743032319246,0.3147089216123963,0.3381294964028777,-0.03538543365083607,-1.2866848523319228,0.33121717927512834,0.3162705667276051,0.02186041995586952,0.6089035482595205,0.32201433490519615,0.3162705667276051,0.00840064490144999,0.4815187581881918
4,variant_increase_associated_with_regression,0.4233588181019747,0.12877038821928782,1.6375448139970104,1.0,True,550,0.8017492711370262,551,0.0009288288420066237,0.41145288944244385,0.41052407026290894,0.36011505126953125,0.40136414766311646,0.32336747646331787,0.31381505727767944,0.27923399209976196,0.3751947581768036,0.32161328196525574,0.4518066942691803,0.42405879497528076,0.4233588181019747,0.3381294964028777,0.12877038821928782,1.6375448139970104,0.2868817195642535,0.3381294964028777,-0.07742870631053003,-1.6268645096144652,0.2836346974386327,0.3162705667276051,-0.04773214037718697,-1.8447578941432856,0.3633450497241989,0.3162705667276051,0.06884957807255829,2.285347720290761
5,variant_increase_associated_with_improvement,0.3581649493402546,0.06127333499764512,1.8113539324678323,1.0,True,686,1.0,686,2.881603479385376,3.044243574142456,0.16263990104198456,0.07870864868164062,0.24453991651535034,0.1147165298461914,0.3742206394672394,0.1702594757080078,0.23633745312690735,0.1495800018310547,0.06621103733778,-0.005534648895263672,0.33278757696458705,0.3381294964028777,-0.008070943499156533,-0.7232960532666288,0.40336838006952874,0.3381294964028777,0.09856744380070102,1.098530809324973,0.3581649493402546,0.3162705667276051,0.06127333499764512,1.8113539324678323,0.2835855643287119,0.3162705667276051,-0.04780400083474489,-2.0012671995311457
6,variant_decrease_associated_with_regression,0.386965965896482,0.07378553543055436,0.7660559228150158,1.0,True,686,1.0,686,2.953965187072754,2.6554150581359863,-0.2985500395298004,-0.2792701721191406,-0.2774582803249359,-0.22831392288208008,-0.28965651988983154,-0.2513478994369507,-0.3418489694595337,-0.3199152946472168,-0.28335967659950256,-0.27577030658721924,0.38658706406231896,0.3381294964028777,0.07321306418111234,0.6776532233470204,0.386965965896482,0.3381294964028777,0.07378553543055436,0.7660559228150158,0.2950305175133537,0.3162705667276051,-0.0310649917652287,-1.2189272477347044,0.3287077723895357,0.3162705667276051,0.018190244644588297,0.07789818215234505
7,variant_decrease_associated_with_improvement,0.32758987191172534,0.01655524046982289,0.10475406919888143,1.0,True,686,1.0,686,4.020233631134033,3.173107862472534,-0.8471262454986572,-0.8538392782211304,-0.6679575443267822,-0.6167521476745605,-0.7223473191261292,-0.6618691682815552,-0.92566978931427,-0.881300687789917,-0.8640046715736389,-0.8877416849136353,0.3905801877724304,0.3381294964028777,0.0792461532648677,0.6543533087268842,0.34780710269269427,0.3381294964028777,0.014621600807440245,-0.33914813555730366,0.30045283480071955,0.3162705667276051,-0.023134490278091998,-0.9683543299182902,0.32758987191172534,0.3162705667276051,0.01655524046982289,0.10475406919888143
8,variant_increase_associated_with_regression,0.43559756664628635,0.14726154091123697,1.6497201375438415,1.0,True,519,0.7565597667638484,520,0.0018004982266575098,0.2663272023200989,0.26452672481536865,0.2183782160282135,0.2773950695991516,0.21890634298324585,0.19832049310207367,0.16202080249786377,0.2694927453994751,0.20674073696136475,0.27689847350120544,0.2440672516822815,0.43559756664628635,0.3381294964028777,0.14726154091123697,1.6497201375438415,0.28104139617818497,0.3381294964028777,-0.08625267316556838,-1.7497146151609493,0.33005744657083536,0.3162705667276051,0.020164233353601443,0.3327833269671594,0.3275144584607527,0.3162705667276051,0.016444943256769356,0.4985773459271921
9,variant_decrease_associated_with_regression,0.3850944496343252,0.0709579184692522,0.5098376044970331,1.0,True,654,0.9533527696793003,655,0.5669546723365784,0.0,-0.5669546723365784,-0.5602448582649231,-0.5590507984161377,-0.5694512128829956,-0.49243229627609253,-0.43510276079177856,-0.5710863471031189,-0.5572357177734375,-0.5843683481216431,-0.5746273398399353,0.287511078754279,0.3381294964028777,-0.07647782666473064,-1.4878646516690721,0.3850944496343252,0.3381294964028777,0.0709579184692522,0.5098376044970331,0.33717538012693943,0.3162705667276051,0.03057468697710125,0.8962648965973313,0.32602150485270187,0.3162705667276051,0.014261398808630813,0.12956006230465952
