feature_id,observed_roc_auc,signed_auc_effect,absolute_auc_effect,null_mean,null_sd,p_maxT,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum,outside_lower_ranked_envelope,outside_upper_ranked_envelope,direction
0,0.7380045351473923,0.23800453514739228,0.23800453514739228,0.49939046682715416,0.06472146590840783,0.27954409118176365,1071,1.0,1071,2.3436694145202637,2.350498676300049,3.8406479358673096,1.7675962448120117,2.0977654457092285,2.5767083168029785,2.9416275024414062,2.056673049926758,2.043534278869629,2.487403631210327,2.349409341812134,2.3550965785980225,3.8406479358673096,False,True,high_activation_associated_with_failure
1,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
2,0.6978684807256236,0.19786848072562357,0.19786848072562357,0.5005875466048717,0.06475837666741616,0.8898220355928814,1071,1.0,1071,2.408700942993164,2.4026150703430176,3.8962762355804443,1.763891577720642,2.1139321327209473,2.6672801971435547,3.126798391342163,2.117140769958496,2.159116744995117,2.916522741317749,2.41453218460083,2.4104576110839844,3.8962762355804443,False,True,high_activation_associated_with_failure
3,0.6855328798185941,0.18553287981859412,0.18553287981859412,0.49981273463368414,0.06431657578602736,0.981003799240152,1071,1.0,1071,2.4272217750549316,2.4009077548980713,3.915883779525757,1.7532949447631836,2.1193289756774902,2.6975255012512207,3.20296573638916,2.167846918106079,2.1707046031951904,3.2190146446228027,2.4324090480804443,2.4092555046081543,3.915883779525757,False,True,high_activation_associated_with_failure
4,0.697641723356009,0.19764172335600905,0.19764172335600905,0.49947561907172205,0.06314380725761755,0.8928214357128574,1071,1.0,1071,1.9279060363769531,1.74287748336792,7.545588970184326,1.2343403100967407,1.5461193323135376,1.956681251525879,3.105621814727783,1.5508804321289062,1.4552408456802368,2.2230989933013916,1.9354469776153564,1.7473409175872803,7.545588970184326,False,True,high_activation_associated_with_failure
5,0.5597278911564626,0.0597278911564626,0.0597278911564626,0.49879210879802705,0.0643703191279748,1.0,1071,1.0,1071,2.2117862701416016,2.219451427459717,3.300234794616699,1.619533896446228,1.9924380779266357,2.438819169998169,2.7934041023254395,2.1659038066864014,2.173380136489868,3.256537675857544,2.2127034664154053,2.2196569442749023,3.300234794616699,False,True,high_activation_associated_with_failure
6,0.6088888888888889,0.10888888888888892,0.10888888888888892,0.49975360552668574,0.06430760790040145,1.0,1071,1.0,1071,3.16456937789917,3.070357322692871,6.033531665802002,2.0310444831848145,2.5651097297668457,3.708613157272339,4.555941581726074,2.867006301879883,2.87514328956604,4.397560119628906,3.170520782470703,3.071641445159912,6.033531665802002,False,True,high_activation_associated_with_failure
7,0.7785487528344671,0.2785487528344671,0.2785487528344671,0.49905840361118314,0.06356052034628978,0.027594481103779243,1071,1.0,1071,2.1840364933013916,2.163583278656006,3.881226062774658,1.5597697496414185,1.9154305458068848,2.4223217964172363,2.884864330291748,1.7907705307006836,1.8161481618881226,2.538956880569458,2.1919009685516357,2.1701173782348633,3.881226062774658,False,True,high_activation_associated_with_failure
8,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
9,0.43238095238095237,-0.06761904761904763,0.06761904761904763,0.5005112472772598,0.06381699731829918,1.0,1071,1.0,1071,2.663759708404541,2.6163856983184814,4.6834282875061035,1.7897584438323975,2.322007417678833,3.016604423522949,3.656205177307129,2.8354392051696777,3.0327658653259277,4.277944087982178,2.6603260040283203,2.6146936416625977,4.6834282875061035,False,True,high_activation_associated_with_success
10,0.6001360544217688,0.10013605442176876,0.10013605442176876,0.4983128887116909,0.06411636048695105,1.0,1071,1.0,1071,2.158257484436035,2.1458487510681152,4.230546474456787,1.5065497159957886,1.9144500494003296,2.3988442420959473,2.805727958679199,2.0522401332855225,1.985716700553894,3.059189796447754,2.1603775024414062,2.147611618041992,4.230546474456787,False,True,high_activation_associated_with_failure
11,0.5009523809523809,0.0009523809523809268,0.0009523809523809268,0.49999059470891954,0.004759937180887179,1.0,2,0.0018674136321195146,3,0.00010726411710493267,0.0,0.09145950525999069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010940939682768658,0.0,0.09145950525999069,False,True,high_activation_associated_with_failure
12,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
