feature_id,observed_roc_auc,signed_auc_effect,absolute_auc_effect,null_mean,null_sd,p_maxT,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum,outside_lower_ranked_envelope,outside_upper_ranked_envelope,direction
0,0.6526315789473685,0.15263157894736845,0.15263157894736845,0.5001052631578949,0.15358320401012748,1.0,24,1.0,24,4.123411655426025,4.201772212982178,5.137702941894531,3.2772328853607178,3.6125054359436035,4.494649410247803,5.067866802215576,3.854893445968628,3.7991487979888916,4.47265625,4.1940741539001465,4.230266094207764,5.137702941894531,False,True,high_activation_associated_with_failure
1,0.6631578947368421,0.16315789473684206,0.16315789473684206,0.5070526315789475,0.14125323519938712,1.0,24,1.0,24,5.128365993499756,5.006977558135986,7.1086859703063965,4.195908546447754,4.53553581237793,5.577780246734619,6.732224941253662,4.741671085357666,4.704185962677002,5.1641998291015625,5.230127811431885,5.081647872924805,7.1086859703063965,False,False,high_activation_associated_with_failure
2,0.6421052631578947,0.14210526315789473,0.14210526315789473,0.5080000000000001,0.14454528951239287,1.0,24,1.0,24,4.157212257385254,4.201934814453125,5.4093732833862305,3.3751749992370605,3.868007183074951,4.391040802001953,4.763445854187012,3.9116921424865723,3.7592759132385254,4.780251979827881,4.221823215484619,4.204084873199463,5.4093732833862305,False,False,high_activation_associated_with_failure
3,0.5263157894736842,0.02631578947368418,0.02631578947368418,0.501052631578948,0.05052631578946633,1.0,1,0.041666666666666664,2,0.028240134939551353,0.0,0.6777632236480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567174822092056,0.0,0.6777632236480713,False,False,high_activation_associated_with_failure
4,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
5,0.7263157894736842,0.22631578947368425,0.22631578947368425,0.5056315789473682,0.13884915787522578,1.0,24,1.0,24,4.571556568145752,4.398150444030762,6.643121719360352,3.6577274799346924,3.976384401321411,5.179844856262207,5.480264186859131,4.163731098175049,3.980193614959717,5.15472936630249,4.678879261016846,4.611536502838135,6.643121719360352,False,True,high_activation_associated_with_failure
6,0.631578947368421,0.13157894736842102,0.13157894736842102,0.5081052631578945,0.1511349858024877,1.0,24,1.0,24,4.3885040283203125,4.374651908874512,5.909976959228516,3.566798448562622,3.837869644165039,4.674065589904785,5.303747177124023,4.150733947753906,4.168069362640381,4.743826866149902,4.451075553894043,4.526999473571777,5.909976959228516,False,True,high_activation_associated_with_failure
7,0.6947368421052632,0.1947368421052632,0.1947368421052632,0.5113684210526318,0.14966392637748602,1.0,24,1.0,24,5.530703067779541,5.386578559875488,7.16678524017334,4.494169235229492,4.887782096862793,6.197999000549316,6.921971321105957,5.0592522621154785,4.918941020965576,5.76088285446167,5.654768943786621,5.466578006744385,7.16678524017334,False,False,high_activation_associated_with_failure
8,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
9,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
10,0.7263157894736842,0.22631578947368425,0.22631578947368425,0.5062631578947365,0.13753910549427958,1.0,24,1.0,24,4.725759983062744,4.71441650390625,5.813990592956543,3.71208119392395,4.37103271484375,5.144174575805664,5.635724067687988,4.372871398925781,4.265851020812988,5.651943683624268,4.8186259269714355,4.821878910064697,5.813990592956543,False,True,high_activation_associated_with_failure
11,0.9368421052631579,0.4368421052631579,0.4368421052631579,0.49578947368421056,0.14774388260650703,0.9800995024875622,24,1.0,24,4.782871723175049,4.705896377563477,6.628514289855957,3.4341890811920166,4.307157039642334,5.387653827667236,5.68125057220459,3.78151273727417,4.003197193145752,4.320815086364746,5.046387672424316,5.1855645179748535,6.628514289855957,False,True,high_activation_associated_with_failure
12,0.5157894736842106,0.015789473684210575,0.015789473684210575,0.49668421052631556,0.14316980407119465,1.0,24,1.0,24,3.7555787563323975,3.8095993995666504,4.799468040466309,3.04841685295105,3.420559883117676,4.0630927085876465,4.548238754272461,3.717923641204834,3.6002230644226074,4.257415771484375,3.7654876708984375,3.82125186920166,4.799468040466309,False,False,high_activation_associated_with_failure
13,0.6210526315789474,0.12105263157894741,0.12105263157894741,0.5202105263157895,0.14677081838769548,1.0,24,1.0,24,5.982053279876709,5.789549827575684,8.450502395629883,4.816526412963867,5.3914361000061035,6.513796329498291,7.603096961975098,5.595308780670166,5.682721138000488,7.206618785858154,6.083828926086426,5.80692195892334,8.450502395629883,False,True,high_activation_associated_with_failure
14,0.6736842105263158,0.17368421052631577,0.17368421052631577,0.5138421052631581,0.14750774429174404,1.0,24,1.0,24,4.189026355743408,4.107980251312256,5.219411373138428,3.676689624786377,3.827014446258545,4.5194902420043945,5.00418758392334,3.931790828704834,3.765002489089966,5.0272216796875,4.256720066070557,4.112269878387451,5.219411373138428,False,True,high_activation_associated_with_failure
15,0.6842105263157895,0.1842105263157895,0.1842105263157895,0.508263157894737,0.14590391670063968,1.0,24,1.0,24,4.647407531738281,4.607104778289795,5.662138938903809,3.5377004146575928,4.150948524475098,5.3291192054748535,5.627378940582275,4.337339878082275,4.152100563049316,5.357741355895996,4.729005336761475,4.634877681732178,5.662138938903809,False,False,high_activation_associated_with_failure
16,0.5368421052631579,0.0368421052631579,0.0368421052631579,0.4958947368421052,0.13480997193032868,1.0,24,1.0,24,56.764469146728516,37.704322814941406,157.15333557128906,4.458584308624268,5.159245014190674,101.93207550048828,147.2813262939453,58.20781707763672,55.101287841796875,123.17906951904297,56.3846435546875,20.307357788085938,157.15333557128906,False,False,high_activation_associated_with_failure
17,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
18,0.8210526315789474,0.32105263157894737,0.32105263157894737,0.5072631578947372,0.1322986213373211,1.0,24,1.0,24,3.6486504077911377,3.672067880630493,4.6198530197143555,2.8820035457611084,3.419452667236328,3.9459280967712402,4.457080841064453,3.3180344104766846,3.3832242488861084,3.7771592140197754,3.735654830932617,3.716418504714966,4.6198530197143555,False,True,high_activation_associated_with_failure
19,0.8947368421052632,0.39473684210526316,0.39473684210526316,0.5108421052631581,0.14992485652445325,1.0,24,1.0,24,5.105849266052246,5.095712184906006,6.613471984863281,4.202002048492432,4.52239465713501,5.405008792877197,6.340411186218262,4.402404308319092,4.35313606262207,4.755871295928955,5.290966510772705,5.212436199188232,6.613471984863281,False,True,high_activation_associated_with_failure
20,0.7368421052631579,0.23684210526315785,0.23684210526315785,0.49831578947368443,0.13925977638413545,1.0,24,1.0,24,3.9051902294158936,3.8887014389038086,4.7271037101745605,3.153395414352417,3.5203497409820557,4.426959037780762,4.656092166900635,3.553276777267456,3.590610980987549,4.533164024353027,3.9977991580963135,3.9724385738372803,4.7271037101745605,False,True,high_activation_associated_with_failure
21,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
22,0.6631578947368421,0.16315789473684206,0.16315789473684206,0.5047368421052633,0.14651538827976382,1.0,24,1.0,24,4.155563831329346,4.050742149353027,5.689812660217285,3.0880351066589355,3.653538465499878,4.605497360229492,5.5178656578063965,3.8540337085723877,3.9367809295654297,4.105821132659912,4.234914302825928,4.297047138214111,5.689812660217285,False,True,high_activation_associated_with_failure
23,,,,,,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,neutral_or_degenerate
