feature_id,failure_pr_auc,failure_baseline,failure_normalized_effect,failure_null_mean,failure_null_sd,failure_effect_null_mean,failure_effect_null_sd,failure_effect_to_variability,success_pr_auc,success_baseline,success_normalized_effect,success_null_mean,success_null_sd,success_effect_null_mean,success_effect_null_sd,success_effect_to_variability,selected_direction,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum
0,0.7226107226107226,0.7222222222222222,0.0013986013986012845,0.7224978804588318,0.0001762880856404081,0.000993012567050755,0.0006346363225020468,0.6390885884871826,0.2777777777777778,0.2777777777777778,0.0,0.27853965759277344,0.0011916891671717167,0.001054536085575819,0.001650031073950231,-0.6391007431461417,high_activation_associated_with_failure,0.7226107226107226,0.0013986013986012845,0.6390885884871826,1.0,False,1,0.00101010101010101,2,0.00027103754109703004,0.0,0.26832717657089233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037528277607634664,0.0,0.26832717657089233
1,0.7233877233877234,0.7222222222222222,0.004195804195804253,0.7226324677467346,0.0008296602754853666,0.0014769622357562184,0.0029867757111787796,0.9102933139144216,0.2776767676767677,0.2777777777777778,-0.00013986013986014075,0.27972233295440674,0.0022489153780043125,0.0026922894176095724,0.0031138835474848747,-0.9095232735203852,high_activation_associated_with_failure,0.7233877233877234,0.004195804195804253,0.9102933139144216,1.0,False,4,0.00404040404040404,5,0.0004733678069896996,0.0,0.23916184902191162,0.0,0.0,0.0,0.0,0.0001590876345289871,0.0,0.04374910145998001,0.0005942448042333126,0.0,0.23916184902191162
2,0.7662657504337518,0.7222222222222222,0.15855670156150645,0.7255783677101135,0.013614253140985966,0.012082170695066452,0.04901129752397537,2.988587086371005,0.24305436207595735,0.2777777777777778,-0.048078575587136,0.2805878221988678,0.013908431865274906,0.0038909020368009806,0.01925783045589924,-2.698615388838736,high_activation_associated_with_failure,0.7662657504337518,0.15855670156150645,2.988587086371005,0.945273631840796,True,990,1.0,989,3.2857182025909424,3.272005558013916,4.710351467132568,2.6020126342773438,2.997147560119629,3.547333240509033,4.02199125289917,3.2071993350982666,3.204235076904297,4.513258934020996,3.315917730331421,3.3014512062072754,4.710351467132568
3,0.7637001298382468,0.7222222222222222,0.14932046741768837,0.7245736122131348,0.01385603565722704,0.00846419669687748,0.04988173395395279,2.82380461855715,0.24435403732934108,0.2777777777777778,-0.04627902523629698,0.2817287743091583,0.014454479329288006,0.005470678210258484,0.020013896748423576,-2.585688539171244,high_activation_associated_with_failure,0.7637001298382468,0.14932046741768837,2.82380461855715,0.9800995024875622,True,990,1.0,990,2.9324593544006348,2.9119796752929688,5.304811477661133,2.2437074184417725,2.6298766136169434,3.220350503921509,3.6617448329925537,2.8401286602020264,2.7991414070129395,4.382835388183594,2.9679696559906006,2.9447851181030273,5.304811477661133
4,,0.7222222222222222,,,,,,,,0.2777777777777778,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.7719475321178995,0.7222222222222222,0.17901111562443808,0.7247282266616821,0.014112810604274273,0.00902168545871973,0.05080612003803253,3.3458455406251724,0.23834046165063907,0.2777777777777778,-0.05460551463757669,0.28182825446128845,0.01482253335416317,0.005608333740383387,0.02052350901067257,-2.933896359859703,high_activation_associated_with_failure,0.7719475321178995,0.17901111562443808,3.3458455406251724,0.6965174129353234,True,990,1.0,990,2.4337387084960938,2.4293205738067627,3.93033766746521,1.867538332939148,2.1953914165496826,2.659511089324951,3.0355448722839355,2.352844715118408,2.3402345180511475,3.527867555618286,2.4648513793945312,2.4538214206695557,3.93033766746521
6,0.757966730870444,0.7222222222222222,0.12868023113359833,0.723642885684967,0.013488790951669216,0.005115194711834192,0.04855963960289955,2.544603655056491,0.24960921010401071,0.2777777777777778,-0.03900263216367749,0.2827748656272888,0.01409284956753254,0.006919035222381353,0.019513174891471863,-2.3533672834618358,high_activation_associated_with_failure,0.757966730870444,0.12868023113359833,2.544603655056491,0.9950248756218906,True,990,1.0,990,4.1568498611450195,4.107247352600098,6.833017349243164,3.042581796646118,3.6659953594207764,4.599088668823242,5.439976692199707,4.04967737197876,4.019228935241699,6.276651859283447,4.19807243347168,4.12963342666626,6.833017349243164
7,,0.7222222222222222,,,,,,,,0.2777777777777778,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,,0.7222222222222222,,,,,,,,0.2777777777777778,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.7622374965404141,0.7222222222222222,0.14405498754549065,0.7238584160804749,0.013997417874634266,0.005890903528779745,0.05039069801568985,2.741856919181623,0.2465587708823233,0.2777777777777778,-0.043226317239860056,0.28267228603363037,0.015028041787445545,0.006776798516511917,0.020808057859539986,-2.4030650094259887,high_activation_associated_with_failure,0.7622374965404141,0.14405498754549065,2.741856919181623,0.9900497512437811,True,990,1.0,990,3.4366157054901123,3.4410057067871094,4.956376552581787,2.6658947467803955,3.151182174682617,3.7241098880767822,4.203141212463379,3.367131233215332,3.388370990753174,4.814967155456543,3.4633419513702393,3.4537553787231445,4.956376552581787
