feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
0,neutral_or_degenerate,,,,,True,45,0.29411764705882354,46,0.024756185710430145,0.004220820963382721,-0.020535362884402275,0.0,-0.022840062156319618,0.0,-0.02716352790594101,0.0,-0.007361152209341526,0.0,-0.02003953419625759,0.0,0.33174568824185185,0.32075471698113206,0.016181152133837473,0.189998268666074,0.3450332963374029,0.32075471698113206,0.03574346405228758,-0.22852197580102535,0.20928545098267465,0.18,0.035713964613017866,0.26633288945009753,0.17125340383364804,0.18,-0.010666580690673116,-0.900285662057242
1,neutral_or_degenerate,,,,,True,46,0.3006535947712418,47,0.025921747088432312,0.005973955616354942,-0.01994779333472252,0.0,-0.0226688701659441,0.0,-0.010669175535440445,0.0,-0.010052586905658245,0.0,-0.025629324838519096,0.0,0.2842266145658779,0.32075471698113206,-0.05377748411134641,-1.6833941052868846,0.3696114343173167,0.32075471698113206,0.07192794496716069,0.3540085924004016,0.2746986977122479,0.18,0.11548621672225357,1.9319660232318083,0.179659601648849,0.18,-0.00041511994042803523,-0.7723308641453878
2,variant_increase_associated_with_improvement,0.20816883103239578,0.03435223296633632,-0.10919241633194852,1.0,True,153,1.0,153,1.598668098449707,1.7457091808319092,0.1470412015914917,0.10654747486114502,0.11391798406839371,0.10654747486114502,0.015992075204849243,-0.05617475509643555,0.24357891082763672,0.1871335506439209,0.19025073945522308,0.18159598112106323,0.3590610548585915,0.32075471698113206,0.056395441875148646,-0.11125770293957163,0.28951563372330374,0.32075471698113206,-0.04599087257402502,-1.1188823907308896,0.20816883103239578,0.18,0.03435223296633632,-0.10919241633194852,0.1736712990869518,0.18,-0.007717927942741689,-0.7419235967241792
3,variant_increase_associated_with_improvement,0.31383554274331443,0.16321407651623712,1.7833343887304518,1.0,True,153,1.0,153,1.348235845565796,1.7369340658187866,0.38869839906692505,0.3691643476486206,0.40771979093551636,0.30816471576690674,0.2839701175689697,0.3476257920265198,0.5930947661399841,0.6311258673667908,0.3858657777309418,0.3301873207092285,0.41220645042797965,0.32075471698113206,0.1346372742411923,0.7556697900438895,0.30745384733695597,0.32075471698113206,-0.019581835865037027,-0.8670053915572797,0.31383554274331443,0.18,0.16321407651623712,1.7833343887304518,0.1705916744284628,0.18,-0.011473567770167318,-0.8670018819416985
4,neutral_or_degenerate,,,,,True,15,0.09803921568627451,16,0.011391851119697094,0.00011847109999507666,-0.011273380368947983,0.0,-0.012868238613009453,0.0,0.0,0.0,-0.005631067790091038,0.0,-0.01713058352470398,0.0,0.2964830429738701,0.32075471698113206,-0.03573329784402451,-2.111408784193427,0.4006659267480577,0.32075471698113206,0.11764705882352937,2.495344671050517,0.17304977840179844,0.18,-0.008475879997806768,-0.6878084396410559,0.18445165945165945,0.18,0.005428852989828605,-0.6447080417766381
5,variant_increase_associated_with_improvement,0.23513034861519191,0.06723213245755112,0.30324423375223064,1.0,True,153,1.0,153,1.1053109169006348,1.5523322820663452,0.4470212459564209,0.39858436584472656,0.31258711218833923,0.3140050172805786,0.39380303025245667,0.4492518901824951,0.5628564357757568,0.5508010983467102,0.47282856702804565,0.3915083408355713,0.34075035536160464,0.32075471698113206,0.029438023171251295,-0.4380422185399691,0.4149510582505961,0.32075471698113206,0.13867794686893314,0.7939336076170821,0.23513034861519191,0.18,0.06723213245755112,0.30324423375223064,0.17733350182064775,0.18,-0.003251827047990542,-0.7185471830572533
6,variant_increase_associated_with_regression,0.44577719820682155,0.1840608751378206,1.0902495098907274,1.0,True,153,1.0,153,1.4724315404891968,2.560606002807617,1.0881747007369995,1.1639902591705322,1.13406503200531,1.2384510040283203,0.9502217769622803,1.140751838684082,1.0114037990570068,1.0677368640899658,1.1560776233673096,1.1643116474151611,0.44577719820682155,0.32075471698113206,0.1840608751378206,1.0902495098907274,0.2870463002145702,0.32075471698113206,-0.049626280239660474,-1.13280182926111,0.22178745474776665,0.18,0.050960310668008116,0.21660271112861942,0.4263926976123078,0.18,0.30047889952720463,4.291705099243614
7,neutral_or_degenerate,,,,,True,27,0.17647058823529413,28,0.02143751084804535,0.0015858992701396346,-0.01985161006450653,0.0,-0.05200958251953125,0.0,-0.01905510388314724,0.0,-0.014397356659173965,0.0,-0.014731677249073982,0.0,0.2721733603766531,0.32075471698113206,-0.07152255277881628,-2.00458898478152,0.42498414460123674,0.32075471698113206,0.15344887955182077,1.5679173186539976,0.17762378162096562,0.18,-0.0028978272915053324,-0.4853037838628617,0.19286586429443572,0.18,0.01569007840784845,-0.3893793578663923
8,neutral_or_degenerate,,,,,True,33,0.21568627450980393,34,0.02667125314474106,0.0008245464996434748,-0.025846708565950394,0.0,-0.028613794595003128,0.0,-0.019131962209939957,0.0,-0.03567153215408325,0.0,-0.0260643120855093,0.0,0.26693968258334433,0.32075471698113206,-0.07922768953007638,-2.120865885278197,0.42211299614185294,0.32075471698113206,0.14922191098661683,1.6039429673724404,0.1636152296827678,0.18,-0.019981427216136834,-0.9516436381028253,0.21197121470459068,0.18,0.038989286225110595,0.020382649366877368
9,variant_decrease_associated_with_regression,0.5496480801321597,0.336981895750124,2.575178984560224,1.0,True,153,1.0,153,2.16062068939209,1.7688177824020386,-0.3918028175830841,-0.4141883850097656,-0.777032196521759,-0.8624105453491211,-0.3490796387195587,-0.32023632526397705,-0.3185788691043854,-0.5816148519515991,-0.34676823019981384,-0.37679535150527954,0.26678482051445035,0.32075471698113206,-0.0794556809092814,-1.4152570796262371,0.5496480801321597,0.32075471698113206,0.336981895750124,2.575178984560224,0.24420208327697526,0.18,0.07829522350850641,0.5544439896826054,0.21571833611788008,0.18,0.04355894648521961,-0.06675275859495004
10,variant_increase_associated_with_improvement,0.31780245036525323,0.1680517687381137,2.139717305958818,1.0,True,153,1.0,153,1.3951002359390259,1.5553176403045654,0.16021746397018433,0.14479076862335205,0.28689059615135193,0.2694830894470215,0.18814386427402496,0.1323338747024536,0.3275914192199707,0.2415141463279724,0.08495494723320007,0.1224207878112793,0.41462288290511157,0.32075471698113206,0.13819479983252536,0.6358547271522647,0.2966609440035064,0.32075471698113206,-0.035471387994837775,-0.9910816494636913,0.31780245036525323,0.18,0.1680517687381137,2.139717305958818,0.15046965146708005,0.18,-0.03601262016209749,-1.2867777314425415
11,neutral_or_degenerate,,,,,True,16,0.10457516339869281,17,0.008626565337181091,0.0011884388513863087,-0.00743812695145607,0.0,-0.01465876679867506,0.0,-0.006505151744931936,0.0,-0.011346306651830673,0.0,-0.005492870230227709,0.0,0.29588849114306354,0.32075471698113206,-0.03660861026160088,-1.3632862223390438,0.3731523378582202,0.32075471698113206,0.07714094184682423,0.7209698372705892,0.17655385677124807,0.18,-0.004202613693599901,-0.5695764790989839,0.22951739618406283,0.18,0.0603870685171498,0.6630022230662168
12,neutral_or_degenerate,,,,,True,34,0.2222222222222222,35,0.014102714136242867,0.011086290702223778,-0.0030164241325110197,0.0,-0.008867476135492325,0.0,-0.007223432417958975,0.0,-2.3318661988014355e-05,0.0,-0.000613445183262229,0.0,0.33067875267946784,0.32075471698113206,0.014610385889216558,-0.2585213654054276,0.3305341140981279,0.32075471698113206,0.014397445755577186,-0.5300411548250726,0.19303411536582915,0.18,0.01589526264125507,-0.3043933711863611,0.22469224043111546,0.18,0.05450273223306765,0.5091281785601748
13,variant_decrease_associated_with_regression,0.3787031405362134,0.0853129569005364,0.20231663007928102,1.0,True,153,1.0,153,2.0120127201080322,1.7957736253738403,-0.21623893082141876,-0.1574167013168335,-0.31900930404663086,-0.40717506408691406,-0.23399803042411804,-0.1640326976776123,-0.2668878138065338,-0.31435924768447876,-0.1760181039571762,-0.1489585041999817,0.2889710240918344,0.32075471698113206,-0.04679265897591045,-1.0387200889196757,0.3787031405362134,0.32075471698113206,0.0853129569005364,0.20231663007928102,0.16235259922519132,0.18,-0.021521220457083743,-1.0128543535326147,0.20488929386690338,0.18,0.030352797398662666,-0.25626439277864543
14,neutral_or_degenerate,,,,,True,34,0.2222222222222222,35,0.005827773828059435,0.012856243178248405,0.007028469815850258,0.0,0.007891994901001453,0.0,-0.001879273564554751,0.0,-0.009021494537591934,0.0,0.014283325523138046,0.0,0.3644268476621418,0.32075471698113206,0.06429508128037542,0.17685532437826773,0.3249776147812146,0.32075471698113206,0.006217043983454878,-0.5431551563068306,0.1645921324127766,0.18,-0.01879008242344317,-1.1062373820243785,0.2913390967103942,0.18,0.13577938623218805,2.3835058272917973
