feature_id,failure_pr_auc,failure_baseline,failure_normalized_effect,failure_null_mean,failure_null_sd,failure_effect_null_mean,failure_effect_null_sd,failure_effect_to_variability,success_pr_auc,success_baseline,success_normalized_effect,success_null_mean,success_null_sd,success_effect_null_mean,success_effect_null_sd,success_effect_to_variability,selected_direction,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,activation_count,activation_proportion,unique_aggregated_values,mean,median,maximum,q05,q25,q75,q95,pass_mean,pass_median,pass_maximum,fail_mean,fail_median,fail_maximum
0,0.804244548030148,0.76985559566787,0.1494233694800158,0.7712404131889343,0.012074568308889866,0.006018021143972874,0.05246518552303314,2.73334301416099,0.20277618397962172,0.23014440433213001,-0.03554981025859226,0.23448215425014496,0.01290117111057043,0.0056346929632127285,0.016757911071181297,-2.457615573138485,high_activation_associated_with_failure,0.804244548030148,0.1494233694800158,2.73334301416099,0.9751243781094527,True,1108,1.0,1108,3.902229070663452,3.887815475463867,6.2650675773620605,2.865452527999878,3.4805352687835693,4.303617000579834,4.95343542098999,3.768442153930664,3.748492956161499,6.016416549682617,3.942225694656372,3.9121031761169434,6.2650675773620605
1,0.8274600290360148,0.76985559566787,0.2502969104780566,0.772543728351593,0.012629590928554535,0.01168018113821745,0.054876819252967834,4.348224488738646,0.18546269882705382,0.23014440433213001,-0.0580390735048352,0.23333092033863068,0.013165133073925972,0.004139109514653683,0.017100777477025986,-3.6359857382520806,high_activation_associated_with_failure,0.8274600290360148,0.2502969104780566,4.348224488738646,0.014925373134328358,True,1108,1.0,1108,5.481557846069336,4.9736433029174805,24.944046020507812,3.560197114944458,4.336761951446533,5.833855628967285,10.170197486877441,5.0087409019470215,4.646609306335449,11.987430572509766,5.622903347015381,5.049660682678223,24.944046020507812
2,0.8024746441300409,0.76985559566787,0.14173296351406017,0.7708221673965454,0.011305748485028744,0.0041988929733633995,0.0491245873272419,2.799699254968146,0.20382844772015324,0.23014440433213001,-0.03418297763900383,0.23485544323921204,0.012261215597391129,0.0061193471774458885,0.015926644206047058,-2.5304969643980404,high_activation_associated_with_failure,0.8024746441300409,0.14173296351406017,2.799699254968146,0.9900497512437811,True,1108,1.0,1106,3.8794875144958496,3.8714747428894043,6.282072067260742,2.867582082748413,3.4714112281799316,4.254284381866455,4.9354248046875,3.7718513011932373,3.7759008407592773,5.86113977432251,3.911665439605713,3.9039063453674316,6.282072067260742
3,0.7701254015346134,0.76985559566787,0.0011723329425556842,0.770060122013092,0.00011602799349930137,0.0008849964360706508,0.0005041394615545869,0.5699544042812871,0.23014440433212996,0.23014440433213001,-7.210592680449434e-17,0.23088406026363373,0.0012984488857910037,0.000960781704634428,0.0016866147052496672,-0.5696509710510778,high_activation_associated_with_failure,0.7701254015346134,0.0011723329425556842,0.5699544042812871,1.0,False,1,0.0009025270758122744,2,0.00012538969167508185,0.0,0.1389317810535431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016287430480588228,0.0,0.1389317810535431
4,0.7706650132681002,0.76985559566787,0.0035169988276670524,0.770223081111908,0.0005051417974755168,0.0015947618521749973,0.0021948893554508686,0.8757785310308701,0.23014440433212996,0.23014440433213001,-7.210592680449434e-17,0.23147505521774292,0.0019147103885188699,0.0017285336507484317,0.0024871029891073704,-0.6949988232569655,high_activation_associated_with_failure,0.7706650132681002,0.0035169988276670524,0.8757785310308701,1.0,False,3,0.002707581227436823,4,0.0002281454362673685,0.0,0.23652255535125732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000296348356641829,0.0,0.23652255535125732
5,0.819604672748019,0.76985559566787,0.2161646172737453,0.7712975144386292,0.012442149221897125,0.006265760865062475,0.05406234785914421,3.8825331255601423,0.19120519066459318,0.23014440433213001,-0.05057989301715218,0.2348972111940384,0.013653693720698357,0.006173704285174608,0.017735397443175316,-3.200018352234103,high_activation_associated_with_failure,0.819604672748019,0.2161646172737453,3.8825331255601423,0.26865671641791045,True,1108,1.0,1108,4.5340752601623535,4.474688529968262,7.506795406341553,3.362497329711914,3.980034351348877,5.0475263595581055,5.959087371826172,4.346562385559082,4.269681930541992,7.169431209564209,4.5901312828063965,4.527874946594238,7.506795406341553
6,0.8142595307084258,0.76985559566787,0.19293945107817986,0.7722470164299011,0.012295832857489586,0.010390814393758774,0.0534265898168087,3.416812439467902,0.19476775016421072,0.23014440433213001,-0.045952324522924484,0.23369577527046204,0.012958520092070103,0.0046129594556987286,0.01683240383863449,-3.0040441319833056,high_activation_associated_with_failure,0.8142595307084258,0.19293945107817986,3.416812439467902,0.582089552238806,True,1108,1.0,1108,4.449329853057861,4.393640518188477,8.176215171813965,3.137423515319824,3.8974032402038574,4.960660934448242,5.897114276885986,4.245379447937012,4.179535865783691,7.529880046844482,4.51030158996582,4.455157279968262,8.176215171813965
7,0.7934832364252584,0.76985559566787,0.1026644155262211,0.7722988128662109,0.0124422088265419,0.010617708787322044,0.0540626123547554,1.702594505328275,0.21212817957622493,0.23014440433213001,-0.02340208327027296,0.23342110216617584,0.013079497031867504,0.004256199114024639,0.01698954403400421,-1.6279590746485095,high_activation_associated_with_failure,0.7934832364252584,0.1026644155262211,1.702594505328275,1.0,True,1108,1.0,1107,4.82260799407959,4.7749481201171875,7.767312526702881,3.6142690181732178,4.273539066314697,5.333578109741211,6.21178674697876,4.737890243530273,4.721307754516602,7.413915634155273,4.847936153411865,4.792263031005859,7.767312526702881
8,,0.76985559566787,,,,,,,,0.23014440433213001,,,,,,,neutral_or_degenerate,,,,,False,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.7700044297538382,0.76985559566787,0.0006466986951089677,0.7702535390853882,0.0004849662655033171,0.0017275665886700153,0.0021072260569781065,-0.5129340015428053,0.23120266157004318,0.23014440433213001,0.0013746178424475857,0.2313125729560852,0.001702960580587387,0.0015174980508163571,0.0022120526991784573,-0.06459168374326536,neutral_or_degenerate,0.7700044297538382,0.0006466986951089677,-0.5129340015428053,1.0,False,3,0.002707581227436823,4,0.0014668169897049665,0.0,0.6799564361572266,0.0,0.0,0.0,0.0,0.002182060619816184,0.0,0.5564254522323608,0.001252998597919941,0.0,0.6799564361572266
10,0.8178340000714559,0.76985559566787,0.20847087089871838,0.7724370360374451,0.012680614367127419,0.01121774036437273,0.0550985187292099,3.5800078674306355,0.19649731347405436,0.23014440433213001,-0.04370571708176768,0.23354464769363403,0.01350727304816246,0.00441676564514637,0.017545204609632492,-2.742771247050281,high_activation_associated_with_failure,0.8178340000714559,0.20847087089871838,3.5800078674306355,0.3582089552238806,True,1108,1.0,1108,4.841720104217529,4.816503047943115,8.485715866088867,3.521660089492798,4.319538593292236,5.362221717834473,6.2057881355285645,4.6103620529174805,4.565227031707764,8.485715866088867,4.910877704620361,4.904919147491455,7.709487438201904
11,0.8377973115238126,0.76985559566787,0.2952134163466057,0.7723636031150818,0.012373843230307102,0.01089708786457777,0.05376554653048515,5.288076599776031,0.18112746714474942,0.23014440433213001,-0.06367030059040762,0.2335275411605835,0.012856155633926392,0.004394449759274721,0.01669943705201149,-4.075870949283513,high_activation_associated_with_failure,0.8377973115238126,0.2952134163466057,5.288076599776031,0.004975124378109453,True,1108,1.0,1108,4.324784755706787,4.2885565757751465,7.288922309875488,3.0681862831115723,3.830656051635742,4.787724018096924,5.668600082397461,4.09315824508667,4.034224033355713,6.095725059509277,4.394026279449463,4.353589057922363,7.288922309875488
12,0.8151592840544553,0.76985559566787,0.19684896757779008,0.772165834903717,0.011261951178312302,0.010037191212177277,0.04893428087234497,3.8176054298815454,0.19623831362301067,0.23014440433213001,-0.04404214361747273,0.23361286520957947,0.011869492009282112,0.0045052687637507915,0.015417815186083317,-3.148786763577513,high_activation_associated_with_failure,0.8151592840544553,0.19684896757779008,3.8176054298815454,0.5223880597014925,True,1108,1.0,1108,3.736109972000122,3.7046756744384766,6.4715728759765625,2.741288661956787,3.3463802337646484,4.1160664558410645,4.809970855712891,3.6085312366485596,3.560850143432617,5.8060078620910645,3.774249315261841,3.7531888484954834,6.4715728759765625
13,0.7996500037435456,0.76985559566787,0.12945962410920991,0.7705771923065186,0.012530737556517124,0.0031362378504127264,0.05444728955626488,2.3201042198483877,0.20735409928262472,0.23014440433213001,-0.029603350521514506,0.2355055809020996,0.013589782640337944,0.00696394732221961,0.01765238121151924,-2.0715221026312163,high_activation_associated_with_failure,0.7996500037435456,0.12945962410920991,2.3201042198483877,0.9950248756218906,True,1108,1.0,1108,33.179595947265625,6.37792444229126,154.93492126464844,4.122203826904297,5.247877597808838,57.4379768371582,132.7953338623047,27.93537139892578,6.239103317260742,152.59352111816406,34.74730682373047,6.4459662437438965,154.93492126464844
14,0.8107155049345794,0.76985559566787,0.17754031163731007,0.7726849317550659,0.011489876545965672,0.012294267304241657,0.04992463439702988,3.3099099538503434,0.1973206189906136,0.23014440433213001,-0.04263628857960164,0.23319175839424133,0.012049157172441483,0.003958330489695072,0.015651188790798187,-2.9770658121951166,high_activation_associated_with_failure,0.8107155049345794,0.17754031163731007,3.3099099538503434,0.8208955223880597,True,1108,1.0,1108,3.939493179321289,3.9421420097351074,7.092103004455566,2.9046478271484375,3.5372843742370605,4.333472728729248,5.008330345153809,3.780334949493408,3.8022799491882324,5.770788192749023,3.987074375152588,3.9935364723205566,7.092103004455566
